2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
2023-01-03 15:44:33,62.1,19.8,1136,84.8,11.0,1662
